Accelerometer,Accelerometer2,Accelerometer2_CF,Accelerometer2_MAX,Accelerometer2_MIN,Accelerometer2_PKPK,Accelerometer2_TruePk,Accelerometer2_derived_Peak,Accelerometer_CF,Accelerometer_MAX,Accelerometer_MIN,Accelerometer_PKPK,Accelerometer_TruePk,Accelerometer_derived_Peak,FOV,FOV_CF,FOV_MAX,FOV_MIN,FOV_PKPK,FOV_TruePk,FOV_derived_Peak,MIV,MIV_CF,MIV_MAX,MIV_MIN,MIV_PKPK,MIV_TruePk,MIV_derived_Peak,Ultrasound,Ultrasound_CF,Ultrasound_MAX,Ultrasound_MIN,Ultrasound_PKPK,Ultrasound_TruePk,Ultrasound_derived_Peak,datetime
0.9730240702629089,0.2259804606437683,4.488902686476462,1.014404296875,-0.9531402587890625,1.9675445556640625,1.014404296875,0.3195846322737366,4.32143934611708,3.87481689453125,-4.204864501953125,8.079681396484375,4.204864501953125,1.3760638366812772,0.18697649240493774,4.388473498897813,0.8205413818359375,-0.720977783203125,1.5415191650390625,0.8205413818359375,0.264424691404013,0.8204786777496338,3.9428396579585203,3.103179931640625,-3.235015869140625,6.33819580078125,3.235015869140625,1.1603320737114764,0.007733228150755167,1.716637117848211,-0.0020599365234375,-0.013275146484375,0.0112152099609375,0.013275146484375,0.010936436131723367,2021-02-07 16:59:57
1.0091098546981812,0.25208765268325806,4.105124004304229,1.03485107421875,-0.9047698974609375,1.9396209716796875,1.03485107421875,0.35650577733146194,4.2589917315089485,4.194793701171875,-4.29779052734375,8.492584228515625,4.29779052734375,1.427096842438511,0.19717223942279816,4.187858151504629,0.761260986328125,-0.8257293701171875,1.5869903564453125,0.8257293701171875,0.2788436551151962,0.8494224548339844,4.160308257474031,3.5338592529296875,-3.33038330078125,6.8642425537109375,3.5338592529296875,1.2012647558104685,0.007443920709192753,1.814101580049867,-0.001220703125,-0.0135040283203125,0.0122833251953125,0.0135040283203125,0.01052729362417034,2021-02-08 16:59:56
1.0373666286468506,0.25567543506622314,4.005145561673305,1.024017333984375,-0.9356689453125,1.959686279296875,1.024017333984375,0.3615796678362944,4.252343869763282,4.013824462890625,-4.4112396240234375,8.425064086914062,4.4112396240234375,1.4670579553856302,0.2094411700963974,3.9115728029429913,0.819244384765625,-0.7917022705078125,1.6109466552734375,0.819244384765625,0.29619454326961553,0.8342732191085815,4.251674420591819,3.5224151611328125,-3.54705810546875,7.0694732666015625,3.54705810546875,1.1798405011880169,0.007445625029504299,1.6804777277486689,-0.0012969970703125,-0.01251220703125,0.0112152099609375,0.01251220703125,0.010529703897069557,2021-02-09 16:59:54
1.0073840618133545,0.24976462125778198,4.136585086466421,1.033172607421875,-0.953521728515625,1.9866943359375,1.033172607421875,0.35322051478373473,4.208578139884386,4.239654541015625,-4.2337799072265625,8.473434448242188,4.239654541015625,1.4246562027349423,0.1977062076330185,4.166514230388234,0.802764892578125,-0.8237457275390625,1.6265106201171875,0.8237457275390625,0.2795988001999659,0.8135242462158203,4.313222561140014,3.5089111328125,-3.3538055419921875,6.8627166748046875,3.5089111328125,1.1504970223177622,0.008042064495384693,1.717121780046348,-0.00213623046875,-0.0138092041015625,0.0116729736328125,0.0138092041015625,0.011373196678852174,2021-02-10 16:59:57
0.9590750336647034,0.24349386990070343,3.9457652618199934,0.908966064453125,-0.9607696533203125,1.8697357177734375,0.9607696533203125,0.3443523331682848,4.628508467268082,4.4390869140625,-4.2142486572265625,8.653335571289062,4.4390869140625,1.3563369199420563,0.18680743873119354,4.213561510908005,0.7489776611328125,-0.7871246337890625,1.536102294921875,0.7871246337890625,0.2641856134058349,0.7756714820861816,4.5948210519327155,3.2898712158203125,-3.5640716552734375,6.85394287109375,3.5640716552734375,1.0969651299123173,0.008413280360400677,1.6685627170555202,-0.0023651123046875,-0.0140380859375,0.0116729736328125,0.0140380859375,0.01189817518972584,2021-02-11 16:59:56
1.0296070575714111,0.25671160221099854,4.049904966581579,1.0396575927734375,-1.0222625732421875,2.061920166015625,1.0396575927734375,0.3630450294653212,4.767153295658084,4.255828857421875,-4.908294677734375,9.16412353515625,4.908294677734375,1.4560842647325458,0.19633883237838745,4.33619842508498,0.780181884765625,-0.8513641357421875,1.6315460205078125,0.8513641357421875,0.2776650395700133,0.8186533451080322,4.0159350854083415,3.142547607421875,-3.28765869140625,6.430206298828125,3.28765869140625,1.157750663533881,0.007761494256556034,1.7693642103323066,-0.0017547607421875,-0.01373291015625,0.0119781494140625,0.01373291015625,0.010976410441902427,2021-02-12 16:59:59
1.0326967239379883,0.2542005777359009,4.035286244676745,1.0257720947265625,-0.9561920166015625,1.981964111328125,1.0257720947265625,0.3594939045971873,4.225694710586123,4.105377197265625,-4.363861083984375,8.46923828125,4.363861083984375,1.4604537128113673,0.19269338250160217,4.601549990511493,0.886688232421875,-0.8614349365234375,1.7481231689453125,0.886688232421875,0.2725095949133122,0.8354297876358032,4.516743713304033,3.7715911865234375,-3.7734222412109375,7.545013427734375,3.7734222412109375,1.1814761360850277,0.007559129036962986,1.826824761693788,-0.0011444091796875,-0.0138092041015625,0.012664794921875,0.0138092041015625,0.010690222803801329,2021-02-13 16:59:58
0.9677972793579102,0.2507501542568207,3.8650504131377827,0.9671783447265625,-0.9691619873046875,1.93634033203125,0.9691619873046875,0.3546142689171415,4.534134009453996,3.7247467041015625,-4.38812255859375,8.112869262695312,4.38812255859375,1.3686720380957396,0.1861630529165268,4.202737315070265,0.7823944091796875,-0.74951171875,1.5319061279296875,0.7823944091796875,0.2632743142473324,0.8063803315162659,4.447750309579914,3.586578369140625,-3.1468963623046875,6.7334747314453125,3.586578369140625,1.1403940012612157,0.007485889829695225,1.8854645478247898,-0.0016021728515625,-0.0141143798828125,0.01251220703125,0.0141143798828125,0.010586646923585807,2021-02-14 16:59:56
1.0074679851531982,0.2499723732471466,3.9860361880715303,0.99639892578125,-0.9227752685546875,1.9191741943359375,0.99639892578125,0.3535143204647042,4.685770892698291,4.72076416015625,-4.302978515625,9.02374267578125,4.72076416015625,1.424774888260349,0.1926828771829605,4.554286150456019,0.877532958984375,-0.7735443115234375,1.6510772705078125,0.877532958984375,0.27249473814921216,0.8356050252914429,4.728808343687046,3.875732421875,-3.951416015625,7.8271484375,3.951416015625,1.1817239595542717,0.007818636484444141,1.7857067558986406,-0.00152587890625,-0.0139617919921875,0.0124359130859375,0.0139617919921875,0.011057221755566003,2021-02-15 16:59:55
0.9878883361816406,0.25134676694869995,4.374626947432224,1.09954833984375,-0.9983062744140625,2.0978546142578125,1.09954833984375,0.35545800667748106,4.169224887920948,3.8356781005859375,-4.1187286376953125,7.95440673828125,4.1187286376953125,1.3970850831382677,0.19447942078113556,4.51299959322038,0.877685546875,-0.7366943359375,1.6143798828125,0.877685546875,0.27503543447114587,0.8129715919494629,3.8855902752320484,3.1441497802734375,-3.15887451171875,6.3030242919921875,3.15887451171875,1.1497154511589762,0.007718691602349281,1.8285974631395572,-0.001983642578125,-0.0141143798828125,0.0121307373046875,0.0141143798828125,0.010915878347817671,2021-02-16 16:59:58
0.9665944576263428,0.2331838607788086,4.456895599788966,1.039276123046875,-0.8889007568359375,1.9281768798828125,1.039276123046875,0.32977177843991073,4.285856290441176,3.8835906982421875,-4.1426849365234375,8.026275634765625,4.1426849365234375,1.36697099128984,0.1815948188304901,4.061424076335509,0.7375335693359375,-0.7279205322265625,1.4654541015625,0.7375335693359375,0.25681385564676423,0.8086808919906616,4.045646429009979,3.2257843017578125,-3.271636962890625,6.4974212646484375,3.271636962890625,1.1436474850851657,0.007894349284470081,1.758916098910245,-0.0023651123046875,-0.013885498046875,0.0115203857421875,0.013885498046875,0.011164295824207929,2021-02-18 16:59:58
1.002845048904419,0.25393572449684143,4.211049625328715,1.06689453125,-1.0693359375,2.13623046875,1.0693359375,0.35911934555447095,4.195065565730129,4.0903472900390625,-4.207000732421875,8.297348022460938,4.207000732421875,1.418237069119339,0.203552708029747,4.8609334964642885,0.9894561767578125,-0.7903289794921875,1.77978515625,0.9894561767578125,0.28786700035343904,0.8138944506645203,4.0878797716538475,3.1960296630859375,-3.3271026611328125,6.52313232421875,3.3271026611328125,1.1510205704699645,0.007570349611341953,1.7737271149119018,-0.001373291015625,-0.013427734375,0.012054443359375,0.013427734375,0.01070609109226568,2021-02-19 16:59:57
0.9349389672279358,0.23862412571907043,4.210769790094715,0.9862518310546875,-1.004791259765625,1.9910430908203125,1.004791259765625,0.33746547490133194,4.380782386576591,4.09576416015625,-3.8259124755859375,7.9216766357421875,4.09576416015625,1.3222033674448415,0.19107116758823395,4.409824583513647,0.84259033203125,-0.8048248291015625,1.6474151611328125,0.84259033203125,0.270215436581743,0.7943031787872314,4.063935424632806,3.0385589599609375,-3.227996826171875,6.2665557861328125,3.227996826171875,1.1233143280769642,0.00787687674164772,1.8015609858529449,-0.001678466796875,-0.014190673828125,0.01251220703125,0.014190673828125,0.0111395859171794,2021-02-20 16:59:55
1.0237205028533936,0.2600177824497223,4.712589439535739,1.2253570556640625,-0.97259521484375,2.1979522705078125,1.2253570556640625,0.3677206743985742,4.437063250574376,4.5423126220703125,-4.193572998046875,8.735885620117188,4.5423126220703125,1.447759419214674,0.20459283888339996,3.9893509049858946,0.8016204833984375,-0.816192626953125,1.6178131103515625,0.816192626953125,0.28933796751331775,0.8440420031547546,3.9961032930986695,3.3728790283203125,-3.3405303955078125,6.713409423828125,3.3728790283203125,1.1936556480740088,0.00752439396455884,1.8149788906937168,-0.00152587890625,-0.0136566162109375,0.0121307373046875,0.0136566162109375,0.010641099993317374,2021-02-21 16:59:59
0.9626143574714661,0.25212496519088745,4.488520563457531,1.1316680908203125,-0.9513092041015625,2.082977294921875,1.1316680908203125,0.35655854518579755,4.650881186358703,4.4770050048828125,-4.029998779296875,8.507003784179688,4.4770050048828125,1.36134227967121,0.1915346086025238,4.902245039743513,0.9389495849609375,-0.835113525390625,1.7740631103515625,0.9389495849609375,0.27087084114951165,0.7935450077056885,4.248567391416036,3.2862091064453125,-3.371429443359375,6.6576385498046875,3.371429443359375,1.122242112250847,0.008394349366426468,1.6723256710812966,-0.00244140625,-0.0140380859375,0.0115966796875,0.0140380859375,0.011871402721298309,2021-02-22 16:59:57
1.0091992616653442,0.2531616985797882,4.01447632564175,1.0163116455078125,-0.9967041015625,2.0130157470703125,1.0163116455078125,0.35802470760494604,4.169861785870334,4.005279541015625,-4.208221435546875,8.2135009765625,4.208221435546875,1.4272232829840439,0.19622483849525452,4.748521956990152,0.9317779541015625,-0.823822021484375,1.7555999755859375,0.9317779541015625,0.27750382787445915,0.8431044816970825,4.323873700189453,3.645477294921875,-3.4102630615234375,7.0557403564453125,3.645477294921875,1.192329792513553,0.008350753225386143,1.754145656641967,-0.00244140625,-0.0146484375,0.01220703125,0.0146484375,0.011809748467371952,2021-02-23 16:59:55
0.9706902503967285,0.2518853545188904,3.9848412244864155,0.9526824951171875,-1.00372314453125,1.9564056396484375,1.00372314453125,0.35621968452376995,4.548208588263901,4.0590667724609375,-4.4149017333984375,8.473968505859375,4.4149017333984375,1.3727633169743891,0.18907877802848816,4.12501609679418,0.7799530029296875,-0.7513427734375,1.5312957763671875,0.7799530029296875,0.26739777224482,0.8099252581596375,4.667359567144978,3.489227294921875,-3.78021240234375,7.269439697265625,3.78021240234375,1.1454072845978895,0.008700454607605934,1.7099473541223642,-0.002593994140625,-0.0148773193359375,0.0122833251953125,0.0148773193359375,0.012304300904887797,2021-02-24 16:59:59
